"id","marketing_channel","account_creation_method","country_code","loyalty_program","created_on"
"6fd279a8","","","RO",0,"2022-04-24"
"ff7d07e1","","","KY",0,"2020-03-18"
"d4a37b8a","","","US",1,"2020-03-18"
"d983a31f","","","US",1,"2020-11-29"
"ccd9ff8f","","","US",0,"2020-11-29"
"f6857c34","","","NZ",1,"2022-04-25"
"74ab57b2","","","US",1,"2022-04-25"
"cc830ec3","","","US",1,"2020-03-19"
"b57510d1","","","PE",1,"2021-08-13"
"1393c4a7","","","CA",0,"2022-04-26"
"38c37129","","","AU",0,"2022-04-26"
"0b31be0d","","","CA",1,"2022-04-26"
"00c3caa7","","","GB",1,"2022-04-26"
"9ed53cd1","","","NZ",0,"2022-04-26"
"2564c44f","","","GB",1,"2020-03-20"
"be600df3","","","US",1,"2020-03-20"
"3bb95472","","","US",1,"2022-04-27"
"9ef5fd47","","","US",0,"2022-04-27"
"6db53e0e","","","US",1,"2022-04-27"
"55ac673f","","","PR",0,"2022-04-27"
"1a00e22d","","","US",0,"2020-12-02"
"6bd38552","","","GB",1,"2021-08-15"
"926c1eb9","","","DE",1,"2022-04-28"
"cfc81def","","","AU",1,"2022-04-28"
"586413c6","","","AU",1,"2022-04-28"
"8ca6caa5","","","ES",1,"2022-04-28"
"ede7f2f5","","","KR",0,"2022-04-29"
"ca343c43","","","KR",1,"2022-04-29"
"5eb2e79b","","","US",0,"2022-04-29"
"aab9f3ed","","","TR",0,"2022-04-29"
"6cfffd17","","","AU",0,"2022-04-29"
"48954606","","","US",0,"2022-04-29"
"e834fb57","","","GB",0,"2022-04-29"
"8b2f0484","","","SG",0,"2022-04-29"
"76c0dae3","","","CH",0,"2020-03-23"
"191f706f","","","PE",1,"2020-03-23"
"656d5b6d","","","IN",0,"2022-04-30"
"bc58a32b","","","GB",1,"2022-04-30"
"a698705d","","","ES",1,"2022-04-30"
"2a421c2d","","","US",1,"2020-03-24"
"994cbf4f","","","US",0,"2022-05-01"
"90227505","","","PT",0,"2022-05-01"
"1b9893e4","","","US",0,"2020-03-25"
"32b32cbc","","","KZ",1,"2020-12-06"
"abf11586","","","US",0,"2020-12-06"
"e1aa6709","","","US",1,"2022-05-02"
"87f7c258","","","AU",1,"2022-05-03"
"59932441","","","US",1,"2022-05-03"
"30bcfd84","","","US",1,"2022-05-03"
"9b19f268","","","US",1,"2022-05-03"
"2b0f9edf","","","US",1,"2022-05-03"
"b6b25998","","","PE",0,"2020-12-08"
"61a4b58c","","","CA",0,"2020-03-28"
"0be58adc","","","CR",0,"2020-12-09"
"a02c8b03","","","GB",1,"2022-05-05"
"bbd9f2ff","","","JP",1,"2022-05-06"
"23301ab6","","","BR",1,"2022-05-06"
"5dccd33c","","","US",1,"2022-05-06"
"07fee694","","","US",1,"2022-05-06"
"b4d18259","","","CL",1,"2022-05-06"
"608ea427","","","GB",0,"2020-03-30"
"4d3c8edc","","","IN",0,"2020-12-11"
"6a991edb","","","US",1,"2022-05-07"
"11d939b8","","","GB",1,"2020-12-12"
"0835c7fb","","","EG",0,"2022-05-08"
"b1b8c804","","","US",0,"2022-05-08"
"2b12f219","","","US",0,"2022-05-09"
"f9a16c48","","","US",1,"2022-05-09"
"872b3617","","","US",1,"2020-12-14"
"f8a696ff","","","CA",1,"2020-12-14"
"ebb8d117","","","US",1,"2021-08-27"
"cc23973a","","","CZ",0,"2022-05-10"
"cac6d804","","","US",0,"2022-05-10"
"cb56295c","","","US",1,"2022-05-10"
"39ec665e","","","SE",1,"2022-05-10"
"715367b6","","","US",0,"2022-05-10"
"6151838d","","","US",1,"2020-12-15"
"22e14ddc","","","US",1,"2022-05-11"
"2acfa3e9","","","US",0,"2022-05-11"
"3cded1a2","","","US",1,"2022-05-11"
"c4a40a17","","","US",1,"2022-05-12"
"c6cfb866","","","CA",0,"2022-05-12"
"2b46134c","","","US",1,"2022-05-12"
"e5bcf72d","","","US",0,"2022-05-12"
"11ec0aff","","","US",1,"2022-05-13"
"b9d80288","","","US",1,"2020-04-06"
"4337f27f","","","EG",0,"2022-05-14"
"cab1d94f","","","TR",0,"2022-05-14"
"4c6c26e6","","","UY",1,"2022-05-14"
"7c9be664","","","SI",0,"2022-05-15"
"5e8a077a","","","NO",1,"2020-12-20"
"683aa0f8","","","US",0,"2022-05-16"
"05698b17","","","US",1,"2022-05-16"
"dbfd81e9","","","US",0,"2022-05-16"
"87993022","","","US",1,"2022-05-16"
"aa42eb01","","","CA",0,"2022-05-16"
"aa871dd3","","","US",0,"2022-05-16"
"8772c820","","","CA",1,"2020-12-21"
"ee5b4dc5","","","US",1,"2022-05-17"
"81a7a6d9","","","US",0,"2022-05-17"
"574aa353","","","EG",0,"2020-12-22"
"65cc41fa","","","NZ",1,"2022-05-18"
"ccbfc10a","","","KR",0,"2022-05-18"
"585d2534","","","US",0,"2022-05-19"
"dfc5358b","","","CL",1,"2022-05-19"
"b1e99880","","","US",1,"2022-05-19"
"1d875520","","","IT",1,"2022-05-19"
"1a675f3b","","","US",1,"2022-05-19"
"4052881c","","","US",0,"2020-04-12"
"a6e894c4","","","CA",1,"2020-12-24"
"02099d34","","","NL",0,"2021-09-06"
"06f578fe","","","MX",1,"2022-05-20"
"2c48bddd","","","TR",0,"2022-05-20"
"79b51780","","","MY",1,"2022-05-20"
"dc6d9433","","","US",1,"2022-05-20"
"136f335e","","","MX",0,"2022-05-20"
"c6af4108","","","US",0,"2020-04-13"
"e3e877a2","","","US",1,"2020-12-25"
"7e4afa75","","","US",0,"2022-05-21"
"4f723b68","","","US",0,"2022-05-21"
"a41dc97d","","","BR",0,"2022-05-21"
"6bdda2f6","","","US",0,"2020-04-14"
"5e7c94d9","","","US",1,"2022-05-22"
"e42a666a","","","CH",0,"2022-05-22"
"e7e21a1b","","","AU",1,"2022-05-22"
"6d312257","","","US",1,"2022-05-22"
"b7527d62","","","US",0,"2022-05-22"
"5cb25aab","","","US",1,"2020-12-27"
"fb6b4f1e","","","US",1,"2022-05-23"
"96677089","","","US",0,"2022-05-23"
"e9d7e480","","","AU",0,"2022-05-23"
"172b0de0","","","US",0,"2022-05-23"
"e013a64f","","","US",0,"2022-05-23"
"3dc9fee5","","","US",1,"2022-05-23"
"5f9a9461","","","US",0,"2022-05-23"
"4939b75b","","","AU",1,"2022-05-23"
"1c48664e","","","SK",1,"2022-05-23"
"b3387472","","","GB",1,"2020-04-16"
"5d339c83","","","DE",1,"2020-12-28"
"97d6c1cd","","","FR",1,"2022-05-24"
"1daee8aa","","","US",1,"2022-05-24"
"8c0f92e3","","","KZ",1,"2022-05-24"
"dc34fba2","","","US",1,"2022-05-24"
"b77a19d0","","","CA",1,"2022-05-24"
"34748718","","","CA",0,"2022-05-24"
"bca7a8aa","","","FR",0,"2022-05-24"
"6f5aff12","","","US",1,"2020-12-30"
"eb9aa4f2","","","US",0,"2022-05-26"
"8dd15e4f","","","US",0,"2022-05-26"
"34341529","","","BR",0,"2022-05-26"
"3c3e5b6f","","","US",0,"2022-05-26"
"6dad825d","","","UA",1,"2020-12-31"
"43eed8fd","","","US",1,"2022-05-27"
"345e3581","","","FR",1,"2022-05-27"
"1172b6b9","","","IE",0,"2020-04-20"
"67334f2c","","","AU",1,"2022-05-28"
"215ec2c5","","","JP",1,"2022-05-28"
"cc50d713","","","TR",1,"2022-05-28"
"f34e584a","","","GB",0,"2020-04-21"
"ed8bd83d","","","AR",0,"2021-01-02"
"3d83fc0c","","","JP",0,"2021-09-15"
"9db87782","","","US",1,"2022-05-29"
"250eda17","","","IT",1,"2022-05-29"
"5efc49fa","","","IL",1,"2022-05-29"
"61cc6ef0","","","US",1,"2022-05-29"
"5a049417","","","US",1,"2022-05-29"
"05a6906b","","","AU",1,"2022-05-29"
"4497eae3","","","CA",1,"2020-04-22"
"0c4c7a99","","","US",0,"2021-01-03"
"723df4ac","","","GB",1,"2021-09-16"
"a23d9baf","","","US",0,"2022-05-30"
"6e56016e","","","PH",0,"2022-05-30"
"43e5daca","","","US",1,"2022-05-30"
"0a73c5d0","","","US",1,"2022-05-30"
"8cbb5ab7","","","US",1,"2021-01-04"
"b78feac8","","","PA",0,"2021-09-17"
"81e24b36","","","US",1,"2021-09-17"
"10d64289","","","SG",0,"2022-05-31"
"64d4fcca","","","US",1,"2022-05-31"
"f3431e69","","","US",1,"2021-01-05"
"e1e8e4d9","","","US",0,"2022-06-01"
"80bfceef","","","US",0,"2022-06-01"
"adb815c8","","","US",0,"2020-04-25"
"ca84bf8f","","","GT",0,"2021-01-06"
"ec0b7b9f","","","AE",1,"2021-01-06"
"175a4c43","","","IN",1,"2022-06-02"
"c07e9801","","","US",1,"2020-04-26"
"6f96458a","","","US",1,"2021-09-20"
"7bc5d770","","","MX",1,"2022-06-03"
"92520725","","","CL",1,"2022-06-03"
"6ba91270","","","US",1,"2022-06-03"
"878b825b","","","US",1,"2021-01-08"
"98c5fc92","","","US",1,"2022-06-04"
"730e572f","","","US",0,"2022-06-04"
"49c65105","","","MX",1,"2022-06-04"
"8a6cb809","","","US",1,"2022-06-04"
"0a319cac","","","US",1,"2022-06-04"
"e7098c1e","","","HK",1,"2022-06-04"
"b473d67e","","","AU",1,"2022-06-04"
"15ae0f40","","","SE",0,"2021-09-22"
"0733f98f","","","US",0,"2022-06-05"
"1f782611","","","US",1,"2022-06-05"
"5945fab9","","","US",1,"2022-06-05"
"c463eaa0","","","US",1,"2020-04-29"
"3ac5c744","","","US",1,"2021-01-10"
"9df2c4b6","","","US",1,"2022-06-06"
"0edbdc58","","","US",1,"2022-06-06"
"e0359dfe","","","US",1,"2022-06-06"
"4d84178c","","","NZ",0,"2022-06-06"
"bbed2e07","","","US",1,"2022-06-06"
"c6a502d8","","","US",1,"2022-06-06"
"a5856f4c","","","JP",1,"2021-01-11"
"6a4c78d3","","","US",1,"2022-06-07"
"a7c6caf1","","","US",0,"2022-06-07"
"0d690ab7","","","GB",0,"2022-06-07"
"b7176e41","","","NG",0,"2021-09-25"
"d290a825","","","US",1,"2022-06-08"
"84b180c5","","","US",1,"2022-06-08"
"4f4b0725","","","JP",0,"2022-06-08"
"02d20d7a","","","US",1,"2022-06-08"
"1d80361d","","","CA",1,"2021-01-13"
"686e8054","","","US",0,"2022-06-09"
"4a62b358","","","US",1,"2022-06-09"
"d1015ace","","","GB",1,"2022-06-09"
"f2180625","","","MX",1,"2022-06-09"
"fc836db1","","","CL",1,"2022-06-09"
"eec523cd","","","FR",0,"2022-06-09"
"d7d3308f","","","US",0,"2020-05-03"
"77158dca","","","US",1,"2021-01-14"
"29124dfd","","","KW",1,"2022-06-10"
"089482ab","","","PT",0,"2022-06-10"
"14c06255","","","ES",1,"2022-06-10"
"a930f6ea","","","US",0,"2022-06-10"
"9270515b","","","GB",1,"2022-06-10"
"8dbad5f6","","","US",0,"2022-06-10"
"10fd87fd","","","US",1,"2020-05-04"
"bb3f91f1","","","NP",0,"2020-05-04"
"35f12023","","","CL",0,"2022-06-11"
"32aeb7ee","","","US",0,"2022-06-11"
"eeea4c26","","","SE",0,"2022-06-11"
"9b85b414","","","AU",1,"2022-06-12"
"8b3324ea","","","US",0,"2022-06-12"
"4c98a0f6","","","US",0,"2022-06-12"
"d442e737","","","GB",0,"2022-06-12"
"df3c5505","","","DO",0,"2022-06-13"
"1a661b8e","","","BR",0,"2022-06-13"
"08b2021c","","","IE",1,"2022-06-13"
"73bc081b","","","US",1,"2022-06-13"
"ad75ced9","","","US",1,"2022-06-13"
"b8ca23b9","","","BR",0,"2022-06-13"
"55ef205d","","","GB",0,"2020-05-07"
"312862aa","","","US",1,"2021-01-18"
"9bb000c9","","","GB",0,"2021-01-18"
"5c8aef44","","","SE",1,"2022-06-14"
"fab20317","","","US",0,"2022-06-14"
"f9e75f23","","","CA",1,"2022-06-14"
"f26aa495","","","GB",1,"2020-05-08"
"73e8a97c","","","US",0,"2021-01-19"
"260ce7dd","","","PH",1,"2021-01-19"
"9d9813b7","","","SG",1,"2022-06-15"
"77e55290","","","NO",1,"2022-06-15"
"8a49359c","","","CH",1,"2022-06-16"
"30bfc11c","","","KR",0,"2020-05-10"
"99272ca5","","","US",1,"2022-06-17"
"9f89147f","","","TR",0,"2022-06-17"
"874028c2","","","US",1,"2022-06-17"
"948f138b","","","US",1,"2020-05-11"
"d96b5513","","","US",1,"2021-01-22"
"28d494c9","","","US",1,"2022-06-18"
"c35105d3","","","US",0,"2022-06-18"
"eac3a98b","","","CL",0,"2022-06-18"
"61f19e24","","","BR",0,"2021-01-23"
"d10e45a1","","","US",1,"2021-01-24"
"01244ede","","","US",1,"2022-06-20"
"008a8a7c","","","US",0,"2020-05-14"
"1d2f008f","","","SE",1,"2022-06-21"
"ccc92d22","","","US",1,"2022-06-21"
"4d17e4b0","","","US",1,"2022-06-22"
"3d465cfa","","","US",0,"2022-06-22"
"e6225e02","","","US",0,"2020-05-16"
"1f95df57","","","US",0,"2022-06-23"
"bd095e21","","","US",0,"2022-06-23"
"06c193bd","","","US",1,"2022-06-23"
"7dd286ea","","","US",0,"2022-06-23"
"5a79012a","","","JP",0,"2020-05-17"
"e6361fcd","","","US",1,"2021-01-28"
"ce3615c0","","","CZ",1,"2022-06-24"
"4f1c0f29","","","US",0,"2022-06-24"
"d917b7bd","","","PK",0,"2022-06-24"
"94596c80","","","NL",0,"2022-06-25"
"5325d937","","","KR",0,"2021-10-13"
"b2667c48","","","GB",1,"2022-06-26"
"4416eaf3","","","US",0,"2022-06-26"
"b04832ee","","","TR",1,"2022-06-26"
"5e0e7c86","","","GB",0,"2022-06-26"
"85852a8b","","","US",1,"2020-05-20"
"6daee2d8","","","US",1,"2021-01-31"
"9a867025","","","ES",0,"2021-10-14"
"8714e62e","","","HK",0,"2020-05-21"
"78fc1358","","","NL",1,"2021-10-15"
"4836d77f","","","UY",1,"2022-06-28"
"1a22abe3","","","US",1,"2021-10-16"
"12b09dd4","","","US",1,"2022-06-29"
"dd6bbf51","","","US",0,"2021-02-03"
"bee377fc","","","US",1,"2022-06-30"
"6ba2b209","","","US",1,"2022-06-30"
"d5b25434","","","IE",1,"2022-06-30"
"d7328664","","","US",1,"2021-02-04"
"cc3321a7","","","US",1,"2021-10-18"
"7b21f17b","","","IL",0,"2021-10-18"
"383d2fab","","","MY",1,"2022-07-01"
"cc8f90a6","","","US",0,"2022-07-02"
"c21faa49","","","US",1,"2022-07-02"
"3fc70d38","","","US",1,"2022-07-02"
"fb515908","","","US",0,"2020-05-26"
"84501b96","","","US",1,"2020-05-26"
"3fc3b4a4","","","DE",1,"2021-02-06"
"0253b2c2","","","US",1,"2022-07-03"
"2416cc38","","","US",0,"2022-07-03"
"da197ff9","","","US",1,"2020-05-27"
"e41ec797","","","US",1,"2021-10-21"
"39643f51","","","US",1,"2021-10-21"
"304587b9","","","EE",1,"2022-07-04"
"03f888ac","","","US",1,"2022-07-04"
"ab1a5ad4","","","CH",1,"2021-10-22"
"3c42400a","","","US",0,"2022-07-05"
"2c2767fe","","","US",1,"2022-07-05"
"f3484213","","","US",1,"2022-07-05"
"f3630dcf","","","US",0,"2022-07-05"
"fdf9971b","","","US",1,"2022-07-06"
"29cf8d4a","","","US",1,"2022-07-06"
"d046b520","","","IL",1,"2022-07-06"
"db331ef5","","","CH",0,"2022-07-06"
"d68eef0b","","","US",1,"2022-07-06"
"67672f2b","","","US",1,"2020-05-30"
"59b21aa7","","","AR",1,"2021-02-10"
"92ea362f","","","US",1,"2021-02-11"
"25df326b","","","UA",1,"2021-10-25"
"2c44ee89","","","PE",0,"2022-07-08"
"c93c5f20","","","HU",0,"2022-07-08"
"47ad8be9","","","GB",1,"2022-07-08"
"513c691f","","","BR",0,"2022-07-08"
"d35350c7","","","CA",0,"2020-06-01"
"2fc91845","","","SK",1,"2022-07-09"
"843b933f","","","US",1,"2022-07-09"
"4769612c","","","BR",0,"2022-07-09"
"8cba1ed8","","","HR",1,"2022-07-09"
"b15f12d6","","","PR",0,"2022-07-09"
"d9f2fde7","","","US",0,"2022-07-09"
"0d3eabab","","","GB",1,"2020-06-02"
"7875fb6f","","","US",1,"2021-02-13"
"2.53E+47","","","US",1,"2021-10-27"
"bda5fd21","","","BR",0,"2022-07-10"
"e51f77b0","","","CH",1,"2022-07-10"
"40871ee6","","","AU",0,"2022-07-10"
"2cfe5ce6","","","US",0,"2022-07-10"
"c5b04e59","","","CA",0,"2020-06-03"
"1c600a19","","","AU",1,"2020-06-04"
"32ceaa78","","","NO",0,"2020-06-04"
"66db83e8","","","NL",0,"2021-10-29"
"bbcb5895","","","US",1,"2021-10-29"
"ca93b34d","","","GB",1,"2022-07-12"
"f417e916","","","US",1,"2021-10-31"
"df28fc37","","","US",0,"2022-07-14"
"e0741a94","","","US",0,"2022-07-14"
"0068c011","","","US",0,"2022-07-14"
"c67372c9","","","AU",1,"2020-06-07"
"d9c612dd","","","IE",0,"2021-02-18"
"7d3a9072","","","US",0,"2021-11-01"
"806632f4","","","CA",0,"2022-07-15"
"fc254dd6","","","NZ",1,"2022-07-15"
"4b207061","","","US",0,"2022-07-15"
"b9f615c5","","","IL",1,"2022-07-15"
"a91e204d","","","CL",1,"2022-07-15"
"965c6e08","","","US",0,"2020-06-08"
"ca8c9267","","","US",0,"2021-02-19"
"dabf7538","","","NZ",1,"2021-11-02"
"41d47e3f","","","MT",0,"2021-11-02"
"875c643e","","","AR",1,"2022-07-16"
"1fad3ce9","","","US",1,"2022-07-16"
"2b104247","","","US",0,"2022-07-16"
"233222a8","","","US",1,"2022-07-16"
"014c3848","","","US",1,"2022-07-16"
"f96fe9d8","","","DK",1,"2021-02-20"
"e79531af","","","DE",0,"2021-11-03"
"ff956db8","","","US",0,"2022-07-17"
"07cf0c28","","","GB",1,"2022-07-17"
"e6c92ada","","","US",0,"2020-06-10"
"9782fe0a","","","US",0,"2021-11-04"
"6c1b5431","","","US",0,"2022-07-18"
"95a44cff","","","SG",0,"2020-06-11"
"294f8c5d","","","JP",0,"2022-07-19"
"72127f3b","","","GB",1,"2020-06-12"
"335f67f0","","","US",1,"2022-07-20"
"b35342f4","","","US",0,"2021-02-24"
"2adb0f25","","","US",1,"2021-11-07"
"7dd7a86b","","","US",1,"2022-07-21"
"7c3bef30","","","US",1,"2020-06-14"
"2f8c8c89","","","GB",0,"2020-06-14"
"573c7705","","","US",0,"2021-02-25"
"cd7c02de","","","US",1,"2022-07-22"
"3725255a","","","US",0,"2022-07-22"
"5f25758f","","","SE",1,"2021-02-26"
"d5b67cd0","","","CO",1,"2021-02-26"
"be0f2d17","","","US",0,"2021-11-09"
"054b4f99","","","FR",0,"2021-11-09"
"66c7c43d","","","GR",1,"2022-07-23"
"dc8918d8","","","US",1,"2022-07-23"
"3838a162","","","US",1,"2021-11-10"
"62963b26","","","US",1,"2021-11-10"
"98f17615","","","US",0,"2021-11-10"
"9ae89198","","","BR",0,"2022-07-24"
"7ddb7ed3","","","US",1,"2021-11-11"
"24ee7c49","","","US",0,"2022-07-25"
"b754a2e3","","","SE",0,"2022-07-25"
"305ad982","","","AU",0,"2021-03-01"
"ea99fa69","","","US",0,"2022-07-26"
"2158d4cb","","","LB",1,"2022-07-26"
"64bbc3eb","","","MX",0,"2022-07-26"
"aee08166","email","mobile","US",0,"2019-01-24"
"5830c369","email","mobile","BR",0,"2019-01-24"
"801ba46e","email","mobile","KR",1,"2019-10-07"
"e907127c","email","mobile","GB",1,"2019-10-07"
"092ffabe","email","mobile","US",1,"2019-10-07"
"bfbd7494","email","mobile","GB",0,"2019-10-07"
"0a540384","email","mobile","IE",1,"2020-06-19"
"362e3f8c","email","mobile","AU",1,"2020-06-19"
"0f96b6f1","email","mobile","US",0,"2020-06-19"
"3ff3f285","email","mobile","GB",1,"2020-06-19"
"be8e43a8","email","mobile","MX",1,"2020-06-19"
"1376da35","email","mobile","US",1,"2020-06-19"
"aa1b0ec9","email","mobile","US",1,"2020-06-19"
"54fa5993","email","mobile","GB",1,"2020-06-19"
"df264f2a","email","mobile","US",0,"2020-06-19"
"cee9a533","email","mobile","US",1,"2020-06-19"
"a2c2920f","email","mobile","GB",1,"2020-06-19"
"cdacfd58","email","mobile","US",1,"2020-06-19"
"5aafb90b","email","mobile","JP",1,"2020-06-19"
"da420a14","email","mobile","US",1,"2020-06-19"
"d87acb6b","email","mobile","US",0,"2020-06-19"
"7a56038d","email","mobile","AU",1,"2020-06-19"
"7ad43270","email","mobile","US",0,"2020-06-19"
"53315109","email","mobile","CA",1,"2020-06-19"
"7f425f22","email","mobile","AU",1,"2020-06-19"
"43f27009","email","mobile","US",0,"2021-03-02"
"1284e56d","email","mobile","IE",0,"2021-03-02"
"cbb0a221","email","mobile","PS",1,"2021-03-02"
"25888a1f","email","mobile","US",0,"2021-03-02"
"88536d3a","email","mobile","US",1,"2021-03-02"
"3e068b4f","email","mobile","SA",1,"2021-03-02"
"57dd5bda","email","mobile","US",0,"2021-03-02"
"73553876","email","mobile","US",0,"2021-03-02"
"8b76fb77","email","mobile","IE",0,"2021-03-02"
"67934c5b","email","mobile","IE",0,"2021-03-02"
"e1c10727","email","mobile","US",1,"2021-03-02"
"70d51da4","email","mobile","US",1,"2021-03-02"
"98ba323a","email","mobile","US",0,"2021-03-02"
"ba849521","email","mobile","AU",0,"2021-03-02"
"cfd68652","email","mobile","ES",0,"2021-03-02"
"50fe1436","email","mobile","US",1,"2021-03-02"
"a0642f74","email","mobile","US",1,"2021-03-02"
"d9ae0485","email","mobile","US",1,"2021-11-13"
"d222958a","email","mobile","RU",0,"2021-11-13"
"2673f607","email","mobile","AU",0,"2021-11-13"
"dbf8c7ec","email","mobile","ES",0,"2021-11-13"
"be5d7d4c","email","mobile","TW",0,"2021-11-13"
"49731457","email","mobile","GB",0,"2021-11-13"
"ec177eaa","email","mobile","US",1,"2021-11-13"
"eca45b8d","email","mobile","US",0,"2021-11-13"
"ca7cee06","email","mobile","ES",0,"2022-07-27"
"2437d7cc","email","mobile","US",0,"2022-07-27"
"a4b183e2","email","mobile","DE",1,"2022-07-27"
"df0992e1","email","mobile","CA",1,"2022-07-27"
"59627100000","email","mobile","AR",1,"2022-07-27"
"7fe32a12","email","mobile","CA",0,"2019-01-25"
"6fa9aa06","email","mobile","FR",0,"2019-01-25"
"ec53e3d6","email","mobile","US",0,"2019-01-25"
"f36511e7","email","mobile","BR",1,"2019-01-25"
"ad55e3e5","email","mobile","US",1,"2019-01-25"
"fc1d2c40","email","mobile","GB",1,"2019-10-08"
"6000f024","email","mobile","AU",0,"2019-10-08"
"eb1e86d2","email","mobile","US",0,"2019-10-08"
"609e27a0","email","mobile","US",1,"2019-10-08"
"f00f5179","email","mobile","GB",1,"2019-10-08"
"54ade12c","email","mobile","US",1,"2020-06-20"
"147969ae","email","mobile","US",1,"2020-06-20"
"2f46a3f1","email","mobile","GB",0,"2020-06-20"
"aa0d0c88","email","mobile","FR",0,"2020-06-20"
"d3fcd858","email","mobile","US",1,"2020-06-20"
"a8bd5de0","email","mobile","US",1,"2020-06-20"
"f3667379","email","mobile","US",0,"2020-06-20"
"af35cc4a","email","mobile","AU",0,"2020-06-20"
"bd68306d","email","mobile","US",0,"2020-06-20"
"977de68f","email","mobile","US",0,"2020-06-20"
"e0f28495","email","mobile","US",0,"2020-06-20"
"e22b57b4","email","mobile","JP",0,"2020-06-20"
"df0fadae","email","mobile","MX",0,"2020-06-20"
"cc1c0da5","email","mobile","US",0,"2020-06-20"
"e52e54a2","email","mobile","ID",0,"2020-06-20"
"2fa311fa","email","mobile","GB",0,"2021-03-03"
"448659d6","email","mobile","US",1,"2021-03-03"
"901a009e","email","mobile","US",1,"2021-03-03"
"5.50E+31","email","mobile","AU",1,"2021-03-03"
"3f110a39","email","mobile","US",0,"2021-03-03"
"58fddd1b","email","mobile","GB",0,"2021-03-03"
"cb9d234f","email","mobile","US",0,"2021-03-03"
"57c87e78","email","mobile","ES",1,"2021-03-03"
"b81a43f2","email","mobile","AR",0,"2021-03-03"
"37a80431","email","mobile","IE",1,"2021-03-03"
"6d544e64","email","mobile","IL",0,"2021-03-03"
"5df59d50","email","mobile","US",0,"2021-03-03"
"cd2c221b","email","mobile","US",1,"2021-03-03"
"b8f0b98e","email","mobile","US",0,"2021-03-03"
"cb169222","email","mobile","BR",1,"2021-03-03"
"6add9be7","email","mobile","DE",0,"2021-03-03"
"75d1c94a","email","mobile","PE",0,"2021-03-03"
"ff7d9645","email","mobile","BR",0,"2021-11-14"
"b4100fb3","email","mobile","US",1,"2021-11-14"
"2056f9a6","email","mobile","IE",1,"2021-11-14"
"2fea26a8","email","mobile","GB",1,"2021-11-14"
"593d7898","email","mobile","US",1,"2021-11-14"
"a8ce0f75","email","mobile","US",1,"2021-11-14"
"af69dc46","email","mobile","US",0,"2021-11-14"
"a5418dc0","email","mobile","US",1,"2021-11-14"
"19118600000","email","mobile","US",0,"2021-11-14"
"0170c394","email","mobile","US",1,"2022-07-28"
"cc2d8faa","email","mobile","NO",1,"2022-07-28"
"dc41f04d","email","mobile","ES",0,"2022-07-28"
"b228a81b","email","mobile","GB",1,"2022-07-28"
"2c321253","email","mobile","US",1,"2019-01-26"
"68d2cc63","email","mobile","CA",0,"2019-10-09"
"e1832a4e","email","mobile","US",1,"2019-10-09"
"27aa03de","email","mobile","US",0,"2019-10-09"
"e80b0653","email","mobile","CR",1,"2020-06-21"
"37b85291","email","mobile","FR",1,"2020-06-21"
"7e983914","email","mobile","US",0,"2020-06-21"
"c59f5700","email","mobile","NG",1,"2020-06-21"
"8cac9eac","email","mobile","GB",1,"2020-06-21"
"e4a2ee61","email","mobile","AU",1,"2020-06-21"
"60895263","email","mobile","GB",1,"2020-06-21"
"b8439339","email","mobile","US",1,"2020-06-21"
"c0bd8533","email","mobile","US",1,"2020-06-21"
"5f405185","email","mobile","US",1,"2020-06-21"
"0bf3c5c7","email","mobile","ZA",0,"2020-06-21"
"7c6cefec","email","mobile","ES",1,"2020-06-21"
"deb9787c","email","mobile","RU",0,"2020-06-21"
"8d13dc33","email","mobile","US",1,"2020-06-21"
"924163","email","mobile","BE",1,"2021-03-04"
"6ecff1f3","email","mobile","CL",1,"2021-03-04"
"c93e0e97","email","mobile","US",1,"2021-03-04"
"6be7e56a","email","mobile","CA",1,"2021-03-04"
"2bb021ac","email","mobile","US",1,"2021-03-04"
"d725731e","email","mobile","US",0,"2021-03-04"
"de51ee74","email","mobile","MY",0,"2021-03-04"
"04b92199","email","mobile","IN",0,"2021-03-04"
"6549cc7e","email","mobile","TH",1,"2021-03-04"
"8954b26b","email","mobile","HR",1,"2021-03-04"
"be9a3a3d","email","mobile","US",1,"2021-03-04"
"018a6f3c","email","mobile","AE",1,"2021-03-04"
"21446f07","email","mobile","AU",1,"2021-03-04"
"3a351055","email","mobile","DE",1,"2021-11-15"
"2968b18d","email","mobile","US",1,"2021-11-15"
"5b989f74","email","mobile","KW",1,"2021-11-15"
"91c56817","email","mobile","NZ",0,"2021-11-15"
